FECHA,CIUDAD,NUM_CONTADOR
2020-05-26,CORNELLA,3219
2020-05-26,BADALONA,4835
2020-05-26,LES BOTIGUES SITGES,6265
2020-05-26,SANT JUST DESVERN,103603
2020-05-26,MONTGAT,78395
2020-05-26,SANT CUGAT,177
2020-05-26,BEGUES,73613
2020-05-26,SANT BOI,1856
2020-05-26,CASTELLDEFELS,584935
2020-05-26,BARCELONA,107021160
2020-05-26,STA.COLOMA CERVELLO,167
2020-05-26,GAVA,445580
2020-05-26,SANT JOAN DESPI,362915
2020-05-26,MONTCADA I REIXAC,258826
2020-05-26,CERDANYOLA,1739
2020-05-26,TORRELLES LLOBREGAT,41631
2020-05-27,SANT CUGAT,177
2020-05-27,SANT JOAN DESPI,362938
2020-05-27,BARCELONA,107047510
2020-05-27,LES BOTIGUES SITGES,6265
2020-05-27,MONTGAT,78928
2020-05-27,SANT JUST DESVERN,103603
2020-05-27,BEGUES,73706
2020-05-27,SANT FELIU LL.,485267
2020-05-27,MONTCADA I REIXAC,258780
2020-05-27,TORRELLES LLOBREGAT,41654
2020-05-27,SANT BOI,1857
2020-05-27,CERDANYOLA,1739
2020-05-27,GAVA,445708
2020-05-27,EL PAPIOL,43596
2020-05-27,SANT ADRIA,315887
2020-05-27,STA.COLOMA CERVELLO,167
2020-05-27,CASTELLDEFELS,584940
2020-05-27,STA.COLOMA GRAMENET,1403
2020-05-27,L'HOSPITALET LLOBR.,16248600
2020-05-27,CORNELLA,3219
2020-05-27,BADALONA,4835
2020-05-27,LA LLAGOSTA,208
2020-05-27,ESPLUGUES,258038
2020-05-27,VILADECANS,303951
2020-05-27,SANT CLIMENT LLOB.,37382
2020-05-27,PALLEJA,84537
2020-05-27,BADIA,133
2020-05-28,CORNELLA,3219
2020-05-28,L'HOSPITALET LLOBR.,16248438
2020-05-28,SANT ADRIA,315942
2020-05-28,SANT BOI,1857
2020-05-28,GAVA,445715
2020-05-28,MONTCADA I REIXAC,258801
2020-05-28,STA.COLOMA CERVELLO,167
2020-05-28,TORRELLES LLOBREGAT,41654
2020-05-28,ESPLUGUES,258028
2020-05-28,VILADECANS,304011
2020-05-28,SANT JOAN DESPI,362938
2020-05-28,SANT CUGAT,177
2020-05-28,LA LLAGOSTA,208
2020-05-28,SANT FELIU LL.,485207
2020-05-28,EL PAPIOL,43596
2020-05-28,CERDANYOLA,1739
2020-05-28,STA.COLOMA GRAMENET,1423
2020-05-28,CASTELLDEFELS,584991
2020-05-28,BARCELONA,107034550
2020-05-28,SANT JUST DESVERN,103630
2020-05-28,PALLEJA,84537
2020-05-28,BADALONA,4835
2020-05-28,BADIA,133
2020-05-28,SANT CLIMENT LLOB.,37573
2020-05-28,BEGUES,73706
2020-05-28,MONTGAT,79163
2020-05-28,LES BOTIGUES SITGES,6265
2020-05-29,MONTGAT,77575
2020-05-29,BEGUES,73706
2020-05-29,SANT JUST DESVERN,103655
2020-05-29,L'HOSPITALET LLOBR.,16249116
2020-05-29,LES BOTIGUES SITGES,6265
2020-05-29,SANT CLIMENT LLOB.,37828
2020-05-29,SANT CUGAT,177
2020-05-29,BADIA,133
2020-05-29,PALLEJA,84534
2020-05-29,TORRELLES LLOBREGAT,41654
2020-05-29,GAVA,446004
2020-05-29,SANT FELIU LL.,485270
2020-05-29,CORNELLA,3219
2020-05-29,STA.COLOMA CERVELLO,167
2020-05-29,EL PAPIOL,43596
2020-05-29,SANT ADRIA,316076
2020-05-29,BADALONA,4867
2020-05-29,MONTCADA I REIXAC,258780
2020-05-29,CERDANYOLA,1739
2020-05-29,STA.COLOMA GRAMENET,1423
2020-05-29,SANT JOAN DESPI,362937
2020-05-29,BARCELONA,107071690
2020-05-29,VILADECANS,304187
2020-05-29,SANT BOI,1857
2020-05-29,CASTELLDEFELS,585006
2020-05-29,ESPLUGUES,258179
2020-05-29,LA LLAGOSTA,208
2020-05-30,SANT CLIMENT LLOB.,37623
2020-05-30,TORRELLES LLOBREGAT,41654
2020-05-30,SANT JUST DESVERN,103684
2020-05-30,GAVA,446062
2020-05-30,BARCELONA,107084730
2020-05-30,SANT JOAN DESPI,362937
2020-05-30,SANT CUGAT,177
2020-05-30,LA LLAGOSTA,208
2020-05-30,L'HOSPITALET LLOBR.,16249590
2020-05-30,BEGUES,73706
2020-05-30,MONTGAT,77443
2020-05-30,LES BOTIGUES SITGES,6265
2020-05-30,BADALONA,4867
2020-05-30,SANT FELIU LL.,485406
2020-05-30,ESPLUGUES,258050
2020-05-30,MONTCADA I REIXAC,258780
2020-05-30,EL PAPIOL,43596
2020-05-30,VILADECANS,304249
2020-05-30,SANT BOI,1856
2020-05-30,STA.COLOMA GRAMENET,1423
2020-05-30,CERDANYOLA,1739
2020-05-30,PALLEJA,84535
2020-05-30,CASTELLDEFELS,584976
2020-05-30,STA.COLOMA CERVELLO,167
2020-05-30,BADIA,133
2020-05-30,SANT ADRIA,316165
2020-05-30,CORNELLA,3219
2020-05-31,SANT BOI,1856
2020-05-31,BADIA,133
2020-05-31,STA.COLOMA GRAMENET,1423
2020-05-31,BADALONA,4867
2020-05-31,PALLEJA,84535
2020-05-31,STA.COLOMA CERVELLO,167
2020-05-31,CERDANYOLA,1739
2020-05-31,SANT FELIU LL.,485434
2020-05-31,MONTCADA I REIXAC,258826
2020-05-31,EL PAPIOL,43596
2020-05-31,CORNELLA,3219
2020-05-31,SANT ADRIA,316137
2020-05-31,VILADECANS,304114
2020-05-31,ESPLUGUES,258085
2020-05-31,LA LLAGOSTA,208
2020-05-31,BEGUES,73706
2020-05-31,TORRELLES LLOBREGAT,41654
2020-05-31,MONTGAT,77283
2020-05-31,LES BOTIGUES SITGES,6265
2020-05-31,GAVA,445787
2020-05-31,SANT CLIMENT LLOB.,37602
2020-05-31,SANT JUST DESVERN,103683
2020-05-31,L'HOSPITALET LLOBR.,16250094
2020-05-31,SANT JOAN DESPI,362936
2020-05-31,CASTELLDEFELS,584986
2020-05-31,BARCELONA,107084830
2020-05-31,SANT CUGAT,177
2020-06-01,SANT CLIMENT LLOB.,37737
2020-06-01,BEGUES,73706
2020-06-01,MONTGAT,77369
2020-06-01,SANT CUGAT,177
2020-06-01,CASTELLDEFELS,584590
2020-06-01,LES BOTIGUES SITGES,6265
2020-06-01,SANT JUST DESVERN,103683
2020-06-01,MONTCADA I REIXAC,258826
2020-06-01,BARCELONA,107138560
2020-06-01,GAVA,445882
2020-06-01,SANT BOI,1856
2020-06-01,TORRELLES LLOBREGAT,41654
2020-06-01,SANT JOAN DESPI,362934
2020-06-01,CERDANYOLA,1739
2020-06-01,STA.COLOMA GRAMENET,1423
2020-06-01,PALLEJA,84535
2020-06-01,STA.COLOMA CERVELLO,167
2020-06-01,L'HOSPITALET LLOBR.,16251684
2020-06-01,SANT ADRIA,316136
2020-06-01,EL PAPIOL,43596
2020-06-01,BADIA,133
2020-06-01,BADALONA,4867
2020-06-01,LA LLAGOSTA,208
2020-06-01,SANT FELIU LL.,485418
2020-06-01,CORNELLA,3219
2020-06-01,VILADECANS,304123
2020-06-01,ESPLUGUES,258023
2020-06-02,BADIA,133
2020-06-02,SANT ADRIA,316113
2020-06-02,L'HOSPITALET LLOBR.,16252002
2020-06-02,CORNELLA,3219
2020-06-02,BADALONA,4866
2020-06-02,SANT CLIMENT LLOB.,37610
2020-06-02,PALLEJA,84563
2020-06-02,ESPLUGUES,257978
2020-06-02,LA LLAGOSTA,208
2020-06-02,VILADECANS,304082
2020-06-02,SANT JOAN DESPI,362948
2020-06-02,SANT JUST DESVERN,103683
2020-06-02,MONTGAT,79148
2020-06-02,LES BOTIGUES SITGES,6265
2020-06-02,SANT CUGAT,177
2020-06-02,BARCELONA,107128830
2020-06-02,BEGUES,73706
2020-06-02,EL PAPIOL,43596
2020-06-02,MONTCADA I REIXAC,258826
2020-06-02,SANT FELIU LL.,485433
2020-06-02,CERDANYOLA,1739
2020-06-02,SANT BOI,1856
2020-06-02,GAVA,445814
2020-06-02,TORRELLES LLOBREGAT,41654
2020-06-02,STA.COLOMA CERVELLO,167
2020-06-02,STA.COLOMA GRAMENET,1403
2020-06-02,CASTELLDEFELS,584506
2020-06-03,SANT JUST DESVERN,103683
2020-06-03,BARCELONA,107095000
2020-06-03,SANT JOAN DESPI,362970
2020-06-03,STA.COLOMA GRAMENET,1403
2020-06-03,CASTELLDEFELS,584965
2020-06-03,SANT BOI,1856
2020-06-03,GAVA,445964
2020-06-03,MONTCADA I REIXAC,258858
2020-06-03,TORRELLES LLOBREGAT,41680
2020-06-03,CERDANYOLA,1739
2020-06-03,EL PAPIOL,43593
2020-06-03,STA.COLOMA CERVELLO,167
2020-06-03,SANT FELIU LL.,485444
2020-06-03,ESPLUGUES,257962
2020-06-03,VILADECANS,303916
2020-06-03,SANT CUGAT,177
2020-06-03,LA LLAGOSTA,208
2020-06-03,CORNELLA,3219
2020-06-03,SANT ADRIA,316262
2020-06-03,L'HOSPITALET LLOBR.,16251876
2020-06-03,BADALONA,4866
2020-06-03,LES BOTIGUES SITGES,6265
2020-06-03,SANT CLIMENT LLOB.,37606
2020-06-03,MONTGAT,78936
2020-06-03,BEGUES,73707
2020-06-03,BADIA,133
2020-06-03,PALLEJA,84586
2020-06-04,SANT ADRIA,316195
2020-06-04,SANT FELIU LL.,485468
2020-06-04,EL PAPIOL,43593
2020-06-04,CERDANYOLA,1739
2020-06-04,STA.COLOMA CERVELLO,167
2020-06-04,STA.COLOMA GRAMENET,1403
2020-06-04,BADALONA,4866
2020-06-04,SANT JOAN DESPI,362970
2020-06-04,LA LLAGOSTA,208
2020-06-04,ESPLUGUES,257923
2020-06-04,BARCELONA,107078260
2020-06-04,VILADECANS,303459
2020-06-04,MONTCADA I REIXAC,258841
2020-06-04,CASTELLDEFELS,584632
2020-06-04,SANT BOI,1856
2020-06-04,SANT JUST DESVERN,103683
2020-06-04,L'HOSPITALET LLOBR.,16250244
2020-06-04,BADIA,133
2020-06-04,SANT CUGAT,177
2020-06-04,MONTGAT,78830
2020-06-04,LES BOTIGUES SITGES,6265
2020-06-04,BEGUES,73707
2020-06-04,GAVA,445885
2020-06-04,TORRELLES LLOBREGAT,41680
2020-06-04,PALLEJA,84563
2020-06-04,SANT CLIMENT LLOB.,37632
2020-06-04,CORNELLA,3219
2020-06-05,MONTGAT,78885
2020-06-05,LES BOTIGUES SITGES,6265
2020-06-05,L'HOSPITALET LLOBR.,16253586
2020-06-05,BEGUES,73774
2020-06-05,BADIA,133
2020-06-05,SANT JOAN DESPI,362998
2020-06-05,SANT JUST DESVERN,103803
2020-06-05,SANT CUGAT,177
2020-06-05,EL PAPIOL,43593
2020-06-05,CORNELLA,3260
2020-06-05,TORRELLES LLOBREGAT,41679
2020-06-05,GAVA,445786
2020-06-05,SANT CLIMENT LLOB.,37563
2020-06-05,STA.COLOMA CERVELLO,167
2020-06-05,STA.COLOMA GRAMENET,1403
2020-06-05,CERDANYOLA,1739
2020-06-05,PALLEJA,84563
2020-06-05,CASTELLDEFELS,584774
2020-06-05,BARCELONA,107091320
2020-06-05,SANT FELIU LL.,485600
2020-06-05,SANT ADRIA,316143
2020-06-05,VILADECANS,301374
2020-06-05,LA LLAGOSTA,208
2020-06-05,BADALONA,4866
2020-06-05,ESPLUGUES,258002
2020-06-05,SANT BOI,1856
2020-06-05,MONTCADA I REIXAC,258841
2020-06-06,CORNELLA,3260
2020-06-06,VILADECANS,294282
2020-06-06,ESPLUGUES,258066
2020-06-06,LA LLAGOSTA,208
2020-06-06,PALLEJA,84562
2020-06-06,SANT ADRIA,316169
2020-06-06,SANT BOI,1856
2020-06-06,BADIA,133
2020-06-06,CASTELLDEFELS,584871
2020-06-06,STA.COLOMA GRAMENET,1403
2020-06-06,MONTCADA I REIXAC,258933
2020-06-06,CERDANYOLA,1739
2020-06-06,EL PAPIOL,43593
2020-06-06,BADALONA,4866
2020-06-06,STA.COLOMA CERVELLO,167
2020-06-06,SANT FELIU LL.,485581
2020-06-06,SANT CUGAT,177
2020-06-06,SANT JOAN DESPI,363023
2020-06-06,L'HOSPITALET LLOBR.,16254276
2020-06-06,SANT JUST DESVERN,103829
2020-06-06,BARCELONA,107117510
2020-06-06,SANT CLIMENT LLOB.,37644
2020-06-06,MONTGAT,78975
2020-06-06,BEGUES,73648
2020-06-06,GAVA,445323
2020-06-06,LES BOTIGUES SITGES,6265
2020-06-06,TORRELLES LLOBREGAT,41679
2020-06-07,CERDANYOLA,1739
2020-06-07,BADIA,133
2020-06-07,STA.COLOMA CERVELLO,167
2020-06-07,PALLEJA,84561
2020-06-07,STA.COLOMA GRAMENET,1403
2020-06-07,SANT ADRIA,316169
2020-06-07,SANT FELIU LL.,485546
2020-06-07,EL PAPIOL,43593
2020-06-07,LA LLAGOSTA,208
2020-06-07,ESPLUGUES,258106
2020-06-07,CORNELLA,3260
2020-06-07,BEGUES,73648
2020-06-07,GAVA,445063
2020-06-07,VILADECANS,293609
2020-06-07,TORRELLES LLOBREGAT,41679
2020-06-07,MONTGAT,79286
2020-06-07,LES BOTIGUES SITGES,6265
2020-06-07,SANT CLIMENT LLOB.,38039
2020-06-07,BADALONA,4866
2020-06-07,L'HOSPITALET LLOBR.,16254744
2020-06-07,SANT JUST DESVERN,103855
2020-06-07,SANT BOI,1856
2020-06-07,MONTCADA I REIXAC,258954
2020-06-07,BARCELONA,107080650
2020-06-07,CASTELLDEFELS,585036
2020-06-07,SANT CUGAT,177
2020-06-07,SANT JOAN DESPI,362989
2020-06-08,PALLEJA,84560
2020-06-08,BADALONA,4866
2020-06-08,SANT CLIMENT LLOB.,41373
2020-06-08,VILADECANS,293568
2020-06-08,L'HOSPITALET LLOBR.,16254354
2020-06-08,EL PAPIOL,43593
2020-06-08,ESPLUGUES,258101
2020-06-08,LA LLAGOSTA,208
2020-06-08,CORNELLA,3260
2020-06-08,SANT ADRIA,316231
2020-06-08,SANT FELIU LL.,485587
2020-06-08,BADIA,133
2020-06-08,BARCELONA,107082300
2020-06-08,TORRELLES LLOBREGAT,41679
2020-06-08,MONTCADA I REIXAC,258927
2020-06-08,CERDANYOLA,1739
2020-06-08,CASTELLDEFELS,585756
2020-06-08,STA.COLOMA GRAMENET,1403
2020-06-08,STA.COLOMA CERVELLO,167
2020-06-08,GAVA,445873
2020-06-08,SANT BOI,1856
2020-06-08,SANT JOAN DESPI,362989
2020-06-08,BEGUES,73648
2020-06-08,LES BOTIGUES SITGES,6265
2020-06-08,MONTGAT,79434
2020-06-08,SANT JUST DESVERN,103855
2020-06-08,SANT CUGAT,177
2020-06-09,L'HOSPITALET LLOBR.,16253010
2020-06-09,CORNELLA,3250
2020-06-09,SANT ADRIA,316230
2020-06-09,BADALONA,4834
2020-06-09,LES BOTIGUES SITGES,6265
2020-06-09,SANT JOAN DESPI,364387
2020-06-09,BARCELONA,107136180
2020-06-09,BADIA,133
2020-06-09,SANT CLIMENT LLOB.,41689
2020-06-09,PALLEJA,84561
2020-06-09,ESPLUGUES,258122
2020-06-09,MONTGAT,79407
2020-06-09,GAVA,447062
2020-06-09,SANT CUGAT,177
2020-06-09,LA LLAGOSTA,208
2020-06-09,BEGUES,73648
2020-06-09,VILADECANS,293780
2020-06-09,SANT JUST DESVERN,103877
2020-06-09,EL PAPIOL,43594
2020-06-09,CERDANYOLA,1739
2020-06-09,SANT FELIU LL.,485583
2020-06-09,MONTCADA I REIXAC,258926
2020-06-09,TORRELLES LLOBREGAT,41679
2020-06-09,CASTELLDEFELS,585841
2020-06-09,STA.COLOMA CERVELLO,167
2020-06-09,STA.COLOMA GRAMENET,1403
2020-06-09,SANT BOI,1856
2020-06-10,SANT JUST DESVERN,104502
2020-06-10,BADIA,133
2020-06-10,SANT CLIMENT LLOB.,41178
2020-06-10,BEGUES,73774
2020-06-10,PALLEJA,84540
2020-06-10,MONTGAT,79351
2020-06-10,LES BOTIGUES SITGES,6265
2020-06-10,L'HOSPITALET LLOBR.,16262946
2020-06-10,EL PAPIOL,43595
2020-06-10,CORNELLA,3250
2020-06-10,SANT ADRIA,316256
2020-06-10,SANT FELIU LL.,485859
2020-06-10,STA.COLOMA GRAMENET,1403
2020-06-10,SANT CUGAT,177
2020-06-10,VILADECANS,293683
2020-06-10,STA.COLOMA CERVELLO,167
2020-06-10,TORRELLES LLOBREGAT,41679
2020-06-10,SANT JOAN DESPI,364454
2020-06-10,GAVA,446861
2020-06-10,CERDANYOLA,1739
2020-06-10,CASTELLDEFELS,585793
2020-06-10,SANT BOI,1856
2020-06-10,LA LLAGOSTA,208
2020-06-10,BARCELONA,107160300
2020-06-10,ESPLUGUES,258149
2020-06-10,MONTCADA I REIXAC,258895
2020-06-10,BADALONA,4834
2020-06-11,GAVA,446989
2020-06-11,SANT CUGAT,177
2020-06-11,TORRELLES LLOBREGAT,41654
2020-06-11,SANT CLIMENT LLOB.,37563
2020-06-11,SANT JUST DESVERN,104893
2020-06-11,MONTGAT,78640
2020-06-11,BADIA,133
2020-06-11,BEGUES,73774
2020-06-11,L'HOSPITALET LLOBR.,16267092
2020-06-11,LES BOTIGUES SITGES,6265
2020-06-11,ESPLUGUES,258160
2020-06-11,LA LLAGOSTA,208
2020-06-11,VILADECANS,293231
2020-06-11,CASTELLDEFELS,585817
2020-06-11,MONTCADA I REIXAC,258849
2020-06-11,BARCELONA,107197030
2020-06-11,PALLEJA,84542
2020-06-11,STA.COLOMA CERVELLO,167
2020-06-11,SANT JOAN DESPI,364665
2020-06-11,CERDANYOLA,1739
2020-06-11,BADALONA,4834
2020-06-11,SANT BOI,1856
2020-06-11,STA.COLOMA GRAMENET,1423
2020-06-11,CORNELLA,3250
2020-06-11,EL PAPIOL,43595
2020-06-11,SANT FELIU LL.,485975
2020-06-11,SANT ADRIA,316256
2020-06-12,LES BOTIGUES SITGES,6265
2020-06-12,MONTGAT,78466
2020-06-12,SANT CUGAT,177
2020-06-12,SANT JUST DESVERN,104918
2020-06-12,SANT JOAN DESPI,364664
2020-06-12,BEGUES,73773
2020-06-12,BARCELONA,107296410
2020-06-12,L'HOSPITALET LLOBR.,16269876
2020-06-12,TORRELLES LLOBREGAT,41654
2020-06-12,SANT CLIMENT LLOB.,37336
2020-06-12,GAVA,447350
2020-06-12,CORNELLA,3242
2020-06-12,SANT ADRIA,316277
2020-06-12,PALLEJA,84543
2020-06-12,BADIA,133
2020-06-12,SANT BOI,1856
2020-06-12,CASTELLDEFELS,585843
2020-06-12,STA.COLOMA GRAMENET,1403
2020-06-12,STA.COLOMA CERVELLO,167
2020-06-12,EL PAPIOL,43595
2020-06-12,LA LLAGOSTA,208
2020-06-12,SANT FELIU LL.,485935
2020-06-12,ESPLUGUES,259064
2020-06-12,BADALONA,4835
2020-06-12,CERDANYOLA,1739
2020-06-12,MONTCADA I REIXAC,258864
2020-06-12,VILADECANS,293114
2020-06-13,SANT ADRIA,316307
2020-06-13,CORNELLA,3232
2020-06-13,BADALONA,4867
2020-06-13,ESPLUGUES,262045
2020-06-13,VILADECANS,293449
2020-06-13,LA LLAGOSTA,208
2020-06-13,BADIA,133
2020-06-13,SANT FELIU LL.,485895
2020-06-13,CERDANYOLA,1739
2020-06-13,EL PAPIOL,43662
2020-06-13,STA.COLOMA CERVELLO,167
2020-06-13,STA.COLOMA GRAMENET,1403
2020-06-13,SANT CUGAT,177
2020-06-13,PALLEJA,84543
2020-06-13,MONTCADA I REIXAC,258892
2020-06-13,L'HOSPITALET LLOBR.,16273440
2020-06-13,CASTELLDEFELS,585913
2020-06-13,SANT JOAN DESPI,364665
2020-06-13,SANT BOI,1856
2020-06-13,BARCELONA,107294120
2020-06-13,MONTGAT,78522
2020-06-13,GAVA,447242
2020-06-13,SANT CLIMENT LLOB.,37100
2020-06-13,BEGUES,73773
2020-06-13,LES BOTIGUES SITGES,6265
2020-06-13,TORRELLES LLOBREGAT,41654
2020-06-13,SANT JUST DESVERN,104942
2020-06-14,STA.COLOMA GRAMENET,1403
2020-06-14,BADIA,133
2020-06-14,PALLEJA,84543
2020-06-14,LA LLAGOSTA,208
2020-06-14,L'HOSPITALET LLOBR.,16274658
2020-06-14,SANT FELIU LL.,485762
2020-06-14,SANT ADRIA,316374
2020-06-14,EL PAPIOL,43661
2020-06-14,VILADECANS,293769
2020-06-14,ESPLUGUES,262105
2020-06-14,CORNELLA,3232
2020-06-14,SANT CUGAT,177
2020-06-14,SANT CLIMENT LLOB.,37313
2020-06-14,BADALONA,4866
2020-06-14,MONTGAT,78621
2020-06-14,LES BOTIGUES SITGES,6265
2020-06-14,BEGUES,73773
2020-06-14,SANT JUST DESVERN,104991
2020-06-14,CASTELLDEFELS,585977
2020-06-14,SANT JOAN DESPI,364691
2020-06-14,CERDANYOLA,1739
2020-06-14,SANT BOI,1856
2020-06-14,TORRELLES LLOBREGAT,41654
2020-06-14,MONTCADA I REIXAC,258923
2020-06-14,GAVA,447197
2020-06-14,STA.COLOMA CERVELLO,167
2020-06-14,BARCELONA,107298960
2020-06-15,MONTGAT,78546
2020-06-15,LES BOTIGUES SITGES,6265
2020-06-15,SANT JUST DESVERN,104991
2020-06-15,SANT CUGAT,177
2020-06-15,SANT JOAN DESPI,364691
2020-06-15,BEGUES,73773
2020-06-15,BARCELONA,107324230
2020-06-15,CASTELLDEFELS,586065
2020-06-15,STA.COLOMA CERVELLO,167
2020-06-15,GAVA,447345
2020-06-15,SANT BOI,1856
2020-06-15,STA.COLOMA GRAMENET,1403
2020-06-15,EL PAPIOL,43660
2020-06-15,SANT FELIU LL.,485674
2020-06-15,MONTCADA I REIXAC,258897
2020-06-15,TORRELLES LLOBREGAT,41654
2020-06-15,CERDANYOLA,1739
2020-06-15,L'HOSPITALET LLOBR.,16274430
2020-06-15,SANT ADRIA,316375
2020-06-15,VILADECANS,293633
2020-06-15,CORNELLA,3232
2020-06-15,BADALONA,4866
2020-06-15,ESPLUGUES,262623
2020-06-15,SANT CLIMENT LLOB.,37563
2020-06-15,LA LLAGOSTA,208
2020-06-15,PALLEJA,84516
2020-06-15,BADIA,133
2020-06-16,GAVA,447179
2020-06-16,EL PAPIOL,43658
2020-06-16,STA.COLOMA GRAMENET,1403
2020-06-16,TORRELLES LLOBREGAT,41654
2020-06-16,CERDANYOLA,1739
2020-06-16,MONTCADA I REIXAC,258897
2020-06-16,STA.COLOMA CERVELLO,167
2020-06-16,SANT FELIU LL.,485514
2020-06-16,SANT BOI,1794
2020-06-16,ESPLUGUES,263687
2020-06-16,SANT JOAN DESPI,364686
2020-06-16,SANT CUGAT,177
2020-06-16,VILADECANS,293454
2020-06-16,LA LLAGOSTA,208
2020-06-16,BARCELONA,107356120
2020-06-16,CASTELLDEFELS,586110
2020-06-16,SANT JUST DESVERN,104992
2020-06-16,BADIA,133
2020-06-16,BEGUES,73773
2020-06-16,LES BOTIGUES SITGES,6265
2020-06-16,SANT CLIMENT LLOB.,38047
2020-06-16,PALLEJA,84537
2020-06-16,MONTGAT,78593
2020-06-16,BADALONA,4834
2020-06-16,SANT ADRIA,316375
2020-06-16,CORNELLA,3232
2020-06-16,TIANA,51
2020-06-16,L'HOSPITALET LLOBR.,16273230
2020-06-17,MONTGAT,77534
2020-06-17,LES BOTIGUES SITGES,6265
2020-06-17,BEGUES,73745
2020-06-17,L'HOSPITALET LLOBR.,16276854
2020-06-17,SANT JUST DESVERN,105040
2020-06-17,SANT CLIMENT LLOB.,38179
2020-06-17,PALLEJA,84537
2020-06-17,SANT CUGAT,177
2020-06-17,GAVA,446840
2020-06-17,TORRELLES LLOBREGAT,41654
2020-06-17,TIANA,51
2020-06-17,BADIA,133
2020-06-17,CORNELLA,3260
2020-06-17,EL PAPIOL,43658
2020-06-17,SANT FELIU LL.,485546
2020-06-17,SANT ADRIA,316375
2020-06-17,STA.COLOMA CERVELLO,167
2020-06-17,STA.COLOMA GRAMENET,1403
2020-06-17,SANT JOAN DESPI,364743
2020-06-17,CERDANYOLA,1739
2020-06-17,BARCELONA,107436800
2020-06-17,MONTCADA I REIXAC,258956
2020-06-17,BADALONA,4834
2020-06-17,LA LLAGOSTA,208
2020-06-17,SANT BOI,1794
2020-06-17,ESPLUGUES,263717
2020-06-17,CASTELLDEFELS,587226
2020-06-17,VILADECANS,293621
2020-06-18,CORNELLA,3278
2020-06-18,SANT ADRIA,316439
2020-06-18,BADIA,133
2020-06-18,STA.COLOMA CERVELLO,167
2020-06-18,CERDANYOLA,1739
2020-06-18,PALLEJA,84537
2020-06-18,SANT BOI,1794
2020-06-18,CASTELLDEFELS,588216
2020-06-18,LA LLAGOSTA,208
2020-06-18,SANT FELIU LL.,485661
2020-06-18,STA.COLOMA GRAMENET,1423
2020-06-18,MONTCADA I REIXAC,258956
2020-06-18,BADALONA,4834
2020-06-18,ESPLUGUES,263999
2020-06-18,LES BOTIGUES SITGES,6265
2020-06-18,MONTGAT,77407
2020-06-18,BEGUES,73745
2020-06-18,VILADECANS,293064
2020-06-18,EL PAPIOL,43658
2020-06-18,L'HOSPITALET LLOBR.,16281732
2020-06-18,SANT JUST DESVERN,105074
2020-06-18,SANT JOAN DESPI,364742
2020-06-18,SANT CUGAT,177
2020-06-18,GAVA,447165
2020-06-18,SANT CLIMENT LLOB.,38449
2020-06-18,TORRELLES LLOBREGAT,41654
2020-06-18,BARCELONA,107421740
2020-06-18,TIANA,51
2020-06-19,L'HOSPITALET LLOBR.,16285488
2020-06-19,SANT JOAN DESPI,364768
2020-06-19,BARCELONA,107355420
2020-06-19,SANT CUGAT,177
2020-06-19,CASTELLDEFELS,588277
2020-06-19,SANT JUST DESVERN,105123
2020-06-19,SANT CLIMENT LLOB.,43174
2020-06-19,GAVA,448975
2020-06-19,MONTGAT,77551
2020-06-19,TORRELLES LLOBREGAT,41654
2020-06-19,BEGUES,73745
2020-06-19,TIANA,51
2020-06-19,LES BOTIGUES SITGES,6265
2020-06-19,LA LLAGOSTA,208
2020-06-19,CORNELLA,3260
2020-06-19,VILADECANS,293679
2020-06-19,ESPLUGUES,263972
2020-06-19,SANT ADRIA,316460
2020-06-19,STA.COLOMA GRAMENET,1403
2020-06-19,SANT BOI,1794
2020-06-19,BADIA,133
2020-06-19,EL PAPIOL,43680
2020-06-19,STA.COLOMA CERVELLO,167
2020-06-19,CERDANYOLA,1739
2020-06-19,SANT FELIU LL.,485626
2020-06-19,MONTCADA I REIXAC,259189
2020-06-19,BADALONA,4866
2020-06-19,PALLEJA,84564
2020-06-20,CASTELLDEFELS,588453
2020-06-20,SANT BOI,1794
2020-06-20,LES BOTIGUES SITGES,6265
2020-06-20,SANT JUST DESVERN,105123
2020-06-20,GAVA,449110
2020-06-20,BADIA,133
2020-06-20,SANT JOAN DESPI,364802
2020-06-20,MONTCADA I REIXAC,259189
2020-06-20,BARCELONA,107364180
2020-06-20,TORRELLES LLOBREGAT,41654
2020-06-20,CERDANYOLA,1739
2020-06-20,EL PAPIOL,43680
2020-06-20,SANT ADRIA,316485
2020-06-20,SANT FELIU LL.,485635
2020-06-20,STA.COLOMA GRAMENET,1403
2020-06-20,STA.COLOMA CERVELLO,167
2020-06-20,PALLEJA,84539
2020-06-20,CORNELLA,3312
2020-06-20,L'HOSPITALET LLOBR.,16286934
2020-06-20,ESPLUGUES,264003
2020-06-20,LA LLAGOSTA,208
2020-06-20,VILADECANS,293749
2020-06-20,BADALONA,4866
2020-06-20,TIANA,51
2020-06-20,SANT CUGAT,177
2020-06-20,SANT CLIMENT LLOB.,43163
2020-06-20,MONTGAT,77568
2020-06-20,BEGUES,73746
2020-06-21,TORRELLES LLOBREGAT,41654
2020-06-21,CERDANYOLA,1739
2020-06-21,STA.COLOMA CERVELLO,167
2020-06-21,GAVA,448949
2020-06-21,SANT BOI,1856
2020-06-21,CASTELLDEFELS,588395
2020-06-21,STA.COLOMA GRAMENET,1403
2020-06-21,SANT FELIU LL.,485659
